ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
252,¿µ±¤±º,2021-01-21 06:00,5.4,,,,.6,,70,,76,,6.8,1.5,1021.1,,1025.7,,,9,,9,,,10,1,,16,2709,,,-.4,,2.4,2.5,3.2,3.2
252,¿µ±¤±º,2021-01-21 07:00,5.6,,,,.2,,0,,76,,6.9,1.6,1020.9,,1025.5,,,9,,9,,,10,2,,16,2507,,,1.2,,2.5,2.5,3.2,3.2
252,¿µ±¤±º,2021-01-21 08:00,5,,,,.5,,160,,80,,7,1.8,1020.8,,1025.5,,0,,0,,,,5,2,,15,1825,,,-.6,,2,2.4,3.2,3.2
252,¿µ±¤±º,2021-01-21 09:00,6.5,,,,.5,,140,,77,,7.4,2.7,1020.9,,1025.5,,.6,,.23,,,,5,1,,15,1436,,,7.1,0,3.2,2.6,3.2,3.2
252,¿µ±¤±º,2021-01-21 10:00,9.6,,,,2.4,,160,,63,,7.5,2.8,1020.4,,1025,,.7,,.77,,,,8,5,,44,1416,,,14,0,5.7,3.4,3.2,3.2
252,¿µ±¤±º,2021-01-21 11:00,9.8,,,,2.6,,160,,64,,7.7,3.3,1019.8,,1024.4,,.3,,.82,,,,10,1,,15,2040,,,12.8,0,7,4,3.4,3.2
252,¿µ±¤±º,2021-01-21 12:00,9.6,,,,2.6,,160,,65,,7.7,3.3,1018.7,,1023.2,,0,,.38,,,,10,5,,14,1672,,,10.6,0,7,4.4,3.5,3.4
252,¿µ±¤±º,2021-01-21 13:00,9.8,,,,1.9,,160,,65,,7.8,3.5,1017.9,,1022.4,,0,,.24,,,,10,10,,13,1940,,,11.2,0,7,4.8,3.7,3.4
252,¿µ±¤±º,2021-01-21 14:00,10.1,,,9,1.7,,140,,68,,8.4,4.4,1016.8,,1021.3,,0,,.31,,,,10,7,,14,1649,,,10.1,0,7.3,5,3.9,3.5
252,¿µ±¤±º,2021-01-21 15:00,10.1,,0,,1.4,,160,,67,,8.2,4.2,1016.8,,1021.3,,0,,.14,,,,10,1,,10,1074,,,9.5,0,7.3,5.3,4,3.7
252,¿µ±¤±º,2021-01-21 16:00,8.9,,,9,1.6,,50,,82,,9.3,5.9,1015.9,,1020.5,,0,,.11,,,,10,0,,,550,,,8.3,0,7,5.4,4.1,3.7
252,¿µ±¤±º,2021-01-21 17:00,8.1,,,9,.9,,340,,89,,9.5,6.3,1015.9,,1020.5,,0,,.03,,,,10,0,,,272,,,7.4,0,6.9,5.5,4.4,3.9
252,¿µ±¤±º,2021-01-21 18:00,8,,3.9,,.4,,0,,90,,9.6,6.4,1016.2,,1020.8,,0,,0,,,,10,0,,,255,,,6.9,0,6.5,5.5,4.5,4
252,¿µ±¤±º,2021-01-21 19:00,7.8,,,9,.7,,20,,91,,9.6,6.4,1016.5,,1021.1,,,9,,9,,,10,0,,,217,,,6.5,0,6.5,5.5,4.6,4
252,¿µ±¤±º,2021-01-21 20:00,8.3,,,9,2.3,,160,,91,,9.9,6.9,1016.3,,1020.9,,,9,,9,,,10,0,,,599,,,6.8,0,6.5,5.5,4.6,4.1
252,¿µ±¤±º,2021-01-21 21:00,8.4,,2.9,,1.9,,180,,89,,9.7,6.6,1015.9,,1020.5,,,9,,9,,,10,2,,37,456,,,7,0,6.5,5.5,4.8,4.3
252,¿µ±¤±º,2021-01-21 22:00,8.4,,,9,.5,,270,,90,,9.9,6.8,1015.5,,1020.1,,,9,,9,,,8,2,,9,670,,,6.9,0,6.6,5.5,4.9,4.4
252,¿µ±¤±º,2021-01-21 23:00,8.6,,,9,1.4,,230,,89,,9.9,6.8,1015,,1019.6,,,9,,9,,,6,4,,9,641,,,7,0,6.6,5.5,5,4.4
252,¿µ±¤±º,2021-01-22 00:00,8.1,,.7,,.4,,0,,92,,9.9,6.8,1014.8,,1019.4,,,9,,9,,,9,3,,,245,,,7,0,6.6,5.6,5,4.5
252,¿µ±¤±º,2021-01-22 01:00,8.3,,,9,.3,,0,,94,,10.2,7.3,1014.4,,1019,,,9,,9,,,10,1,,,163,,,7,0,6.6,5.6,5,4.5
252,¿µ±¤±º,2021-01-22 02:00,8.1,,,9,1.1,,360,,93,,10,7,1014.3,,1018.9,,,9,,9,,,10,0,,,39,,,7.2,0,6.6,5.8,5.1,4.5
252,¿µ±¤±º,2021-01-22 03:00,8.1,,1.6,,.1,,0,,94,,10.1,7.1,1014,,1018.6,,,9,,9,,,10,1,,4,105,,,7,0,6.6,5.8,5.1,4.6
252,¿µ±¤±º,2021-01-22 04:00,8,,,9,.1,,0,,96,,10.2,7.3,1013.5,,1018.1,,,9,,9,,,10,0,,,72,,,7,0,6.6,5.8,5.3,4.6
252,¿µ±¤±º,2021-01-22 05:00,8.1,,,9,0,,0,,96,,10.3,7.4,1013.6,,1018.2,,,9,,9,,,9,9,,,41,,,7,0,6.6,5.8,5.3,4.8
252,¿µ±¤±º,2021-01-22 06:00,8.5,,.2,,.3,,0,,96,,10.6,7.8,1014.1,,1018.7,,,9,,9,,,6,5,,,68,,,7.1,0,6.8,5.9,5.4,4.8
252,¿µ±¤±º,2021-01-22 07:00,8.1,,,9,.7,,20,,95,,10.2,7.3,1014.4,,1019,,,9,,9,,,8,0,,,27,,,7.1,0,6.9,5.9,5.4,4.9
252,¿µ±¤±º,2021-01-22 08:00,7.9,,,9,.8,,20,,96,,10.2,7.2,1014.8,,1019.4,,0,,0,,,,0,0,,,36,,,7.1,0,6.8,5.9,5.4,4.9
252,¿µ±¤±º,2021-01-22 09:00,8,,0,,.9,,360,,96,,10.2,7.3,1015.1,,1019.7,,0,,.01,,,,8,0,,,41,,,8.1,0,7,6,5.5,5
252,¿µ±¤±º,2021-01-22 10:00,8.3,,,9,1,,360,,96,,10.4,7.6,1015.6,,1020.2,,0,,.14,,,,9,0,,,234,,,9.2,0,7.4,6.1,5.5,5
252,¿µ±¤±º,2021-01-22 11:00,8,,,9,1.2,,360,,96,,10.2,7.3,1015.9,,1020.5,,0,,.19,,,,7,1,,75,106,,,9.6,0,7.5,6.3,5.5,5
252,¿µ±¤±º,2021-01-22 12:00,8.6,,.1,,1.6,,20,,96,,10.6,7.9,1014.9,,1019.5,,0,,.38,,,,10,3,,,383,,,10.5,0,8.1,6.5,5.6,5
252,¿µ±¤±º,2021-01-22 13:00,8.8,,,9,1.2,,360,,95,,10.7,8,1014.2,,1018.7,,0,,.23,,,,9,9,,,344,,,10.8,0,8.3,6.6,5.8,5.1
252,¿µ±¤±º,2021-01-22 14:00,9.1,,,9,1.6,,360,,96,,11,8.4,1013.7,,1018.2,,0,,.32,,,,10,2,,2,311,,,11.3,0,8.5,6.9,5.9,5.3
252,¿µ±¤±º,2021-01-22 15:00,7.9,,,9,2.7,,20,,94,,9.9,6.9,1013.4,,1018,,0,,.49,,,,10,3,,12,471,,,10.9,0,8.6,7,6,5.3
252,¿µ±¤±º,2021-01-22 16:00,7.5,,,9,1.6,,20,,94,,9.7,6.5,1013.6,,1018.2,,0,,.24,,,,10,3,,4,532,,,9.6,0,8.3,7,6,5.4
252,¿µ±¤±º,2021-01-22 17:00,6.7,,,9,1.6,,50,,94,,9.2,5.7,1013.9,,1018.5,,0,,.05,,,,10,5,,4,433,,,8.1,0,7.8,7,6.1,5.5
252,¿µ±¤±º,2021-01-22 18:00,6.6,,,9,.9,,70,,95,,9.2,5.8,1014.1,,1018.7,,0,,0,,,,9,9,,2,512,,,7,0,7.4,6.9,6.1,5.5
252,¿µ±¤±º,2021-01-22 19:00,5.9,,,9,1.5,,20,,95,,8.8,5.1,1014.4,,1019,,,9,,9,,,10,10,,,234,,,6.5,0,7,6.8,6.3,5.5
252,¿µ±¤±º,2021-01-22 20:00,5.9,,,9,1.1,,20,,95,,8.8,5.1,1014.8,,1019.4,,,9,,9,,,9,3,,,170,,,6.3,0,6.8,6.5,6.3,5.6
252,¿µ±¤±º,2021-01-22 21:00,6,,,9,1.2,,20,,96,,9,5.4,1014.5,,1019.1,,,9,,9,,,10,0,,,72,,,6.3,0,6.6,6.5,6.3,5.6
252,¿µ±¤±º,2021-01-22 22:00,6,,,9,1.3,,20,,96,,9,5.4,1014.5,,1019.1,,,9,,9,,,10,0,,,101,,,6.1,0,6.5,6.4,6.3,5.8
252,¿µ±¤±º,2021-01-22 23:00,5.7,,,9,.3,,0,,96,,8.8,5.1,1013.7,,1018.3,,,9,,9,,,9,5,,,131,,,6,0,6.5,6.3,6.3,5.8
252,¿µ±¤±º,2021-01-23 00:00,5.8,,,9,.1,,0,,95,,8.7,5,1013.7,,1018.3,,,9,,9,,,8,0,,,76,,,6,0,6.4,6.3,6.3,5.8
252,¿µ±¤±º,2021-01-23 01:00,5.9,,,,.4,,0,,96,,8.9,5.3,1013.7,,1018.3,,,9,,9,,,10,0,,,69,,,6,0,6.4,6.1,6.3,5.8
252,¿µ±¤±º,2021-01-23 02:00,6.1,,,,1.5,,20,,96,,9,5.5,1013.4,,1018,,,9,,9,,,9,0,,,72,,,6.1,0,6.4,6.1,6.1,5.8
252,¿µ±¤±º,2021-01-23 03:00,6.1,,,,.7,,110,,96,,9,5.5,1013.4,,1018,,,9,,9,,,9,5,,,123,,,6.1,0,6.4,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 04:00,6.3,,,,.6,,20,,96,,9.2,5.7,1013,,1017.6,,,9,,9,,,9,9,,,145,,,6.1,0,6.4,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 05:00,6.4,,,,.6,,50,,96,,9.2,5.8,1012.9,,1017.5,,,9,,9,,,10,5,,,138,,,6.1,0,6.4,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 06:00,6.4,,,,.3,,0,,95,,9.1,5.6,1012.8,,1017.4,,,9,,9,,,10,4,,,135,,,6.3,0,6.5,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 07:00,6.4,,,,.5,,360,,95,,9.1,5.6,1012.9,,1017.5,,,9,,9,,,10,3,,,132,,,6.3,0,6.5,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 08:00,6.3,,,9,.8,,360,,93,,8.8,5.2,1013.1,,1017.7,,0,,0,,,,10,3,,,130,,,6.1,0,6.4,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 09:00,6.5,,.7,,.1,,0,,94,,9,5.5,1013.5,,1018.1,,0,,0,,,,9,0,,,124,,,7,0,6.5,6,6.1,5.8
252,¿µ±¤±º,2021-01-23 10:00,6.9,,,9,1.3,,360,,94,,9.3,5.9,1013.5,,1018.1,,0,,.15,,,,10,0,,,110,,,8.6,0,6.9,6.1,6.1,5.9
252,¿µ±¤±º,2021-01-23 11:00,7.5,,,9,.4,,0,,95,,9.8,6.7,1013.3,,1017.9,,0,,.25,,,,10,7,,,207,,,9.3,0,7.5,6.4,6.1,5.9
252,¿µ±¤±º,2021-01-23 12:00,7.6,,.6,,1,,50,,96,,9.9,6.9,1012.4,,1017,,0,,.27,,,,10,7,,,235,,,10,0,7.6,6.5,6.2,5.9
252,¿µ±¤±º,2021-01-23 13:00,8.5,,,9,1.2,,90,,93,,10.3,7.4,1011.5,,1016,,0,,.46,,,,10,0,,,310,,,11,0,8.3,6.9,6.3,5.9
252,¿µ±¤±º,2021-01-23 14:00,8.8,,,9,.9,,20,,92,,10.4,7.5,1011.1,,1015.6,,0,,.33,,,,10,0,,,269,,,11.3,0,8.6,7,6.4,5.9
252,¿µ±¤±º,2021-01-23 15:00,9.1,,1.3,,.4,,0,,92,,10.6,7.8,1011.3,,1015.8,,0,,.26,,,,10,0,,,227,,,10.5,0,8.8,7.3,6.5,6
252,¿µ±¤±º,2021-01-23 16:00,9.1,,,9,.8,,20,,92,,10.6,7.8,1011.6,,1016.1,,0,,.15,,,,10,0,,,191,,,9.6,0,8.8,7.5,6.5,6
252,¿µ±¤±º,2021-01-23 17:00,9.3,,,9,.4,,0,,93,,10.9,8.2,1012,,1016.5,,0,,.03,,,,10,0,,,185,,,9,0,8.6,7.5,6.6,6
252,¿µ±¤±º,2021-01-23 18:00,8.8,,1.6,,0,,0,,93,,10.5,7.7,1012.7,,1017.2,,0,,0,,,,10,0,,,85,,,7.8,0,8.3,7.5,6.8,6.1
252,¿µ±¤±º,2021-01-23 19:00,7.9,,,9,.2,,0,,96,,10.2,7.2,1013.5,,1018.1,,,9,,9,,,10,0,,,86,,,7.4,0,8,7.4,6.9,6.3
252,¿µ±¤±º,2021-01-23 20:00,8.1,,,9,1,,20,,96,,10.3,7.4,1014.1,,1018.7,,,9,,9,,,9,0,,,57,,,7.3,0,7.8,7.3,6.9,6.3
252,¿µ±¤±º,2021-01-23 21:00,8.3,,.4,,1.1,,50,,96,,10.4,7.6,1014.7,,1019.3,,,9,,9,,,10,0,,,357,,,7,0,7.5,7.2,6.9,6.4
252,¿µ±¤±º,2021-01-23 22:00,7.8,,,9,.5,,50,,94,,9.9,6.8,1015.4,,1020,,,9,,9,,,10,1,,16,251,,,6.9,0,7.5,7.1,6.9,6.4
252,¿µ±¤±º,2021-01-23 23:00,8.1,,,9,.5,,110,,96,,10.3,7.4,1015.7,,1020.3,,,9,,9,,,10,0,,,24,,,6.5,0,7.3,7,6.9,6.4
252,¿µ±¤±º,2021-01-24 00:00,7.8,,.2,,.3,,0,,96,,10.1,7.1,1015.9,,1020.5,,,9,,9,,,10,0,,,15,,,6.9,0,7.3,7,6.9,6.4
252,¿µ±¤±º,2021-01-24 01:00,7.4,,,,.5,,360,,96,,9.8,6.7,1016.1,,1020.7,,,9,,9,,,10,0,,,9,,,6.6,0,7.3,7,6.9,6.5
252,¿µ±¤±º,2021-01-24 02:00,6.9,,,9,.5,,110,,96,,9.5,6.3,1016.5,,1021.1,,,9,,9,,,9,0,,,14,,,5.8,0,7,6.9,6.9,6.5
252,¿µ±¤±º,2021-01-24 03:00,6.9,,.1,,.1,,0,,96,,9.5,6.3,1017.1,,1021.7,,,9,,9,,,9,8,,15,207,,,5.8,0,6.9,6.8,6.9,6.5
252,¿µ±¤±º,2021-01-24 04:00,6,,,9,.2,,0,,95,,8.8,5.2,1017.2,,1021.8,,,9,,9,,,9,2,,16,77,,,4.6,0,6.5,6.6,6.8,6.5
252,¿µ±¤±º,2021-01-24 05:00,5.9,,,9,.8,,70,,95,,8.8,5.1,1017.3,,1021.9,,,9,,9,,,2,2,,15,153,,,3.2,0,6.2,6.5,6.8,6.5
252,¿µ±¤±º,2021-01-24 06:00,4.5,,,9,1.3,,20,,96,,8.1,3.9,1018.5,,1023.1,,,9,,9,,,0,0,,,274,,,2,,5.4,6.1,6.8,6.5
252,¿µ±¤±º,2021-01-24 07:00,4,,,9,.8,,50,,96,,7.8,3.4,1019,,1023.7,,,9,,9,,,0,0,,,343,,,1.4,,4.9,5.9,6.6,6.4
252,¿µ±¤±º,2021-01-24 08:00,2.2,,,9,.1,,0,,96,,6.9,1.6,1019.9,,1024.6,,0,,0,,,,0,0,,,143,,,.4,,4.3,5.5,6.5,6.4
252,¿µ±¤±º,2021-01-24 09:00,3.9,,0,,1.5,,20,,95,,7.6,3.1,1020.7,,1025.4,,.9,,.34,,,,0,0,,,526,,,7,0,5,5.5,6.5,6.4
252,¿µ±¤±º,2021-01-24 10:00,6.7,,,9,1.2,,50,,96,,9.4,6.1,1021.3,,1025.9,,1,,1.02,,,,3,0,,,1787,,,15,0,6.9,5.8,6.5,6.3
252,¿µ±¤±º,2021-01-24 11:00,9.2,,,9,.7,,340,,79,,9.2,5.7,1021.6,,1026.2,,1,,1.59,,,,1,0,,,2396,,,22.3,0,9.3,6.6,6.5,6.3
252,¿µ±¤±º,2021-01-24 12:00,11,,,9,1.1,,110,,64,,8.4,4.4,1020.7,,1025.2,,1,,1.99,,,,0,0,,,3789,,,27.3,0,12.3,7.8,6.5,6.1
252,¿µ±¤±º,2021-01-24 13:00,11.8,,,9,1.1,,340,,63,,8.7,4.9,1020.1,,1024.6,,1,,1.84,,,,7,0,,,5009,,,24.2,0,13.1,8.6,6.6,6.1
252,¿µ±¤±º,2021-01-24 14:00,12.6,,,9,.7,,230,,58,,8.4,4.5,1019.2,,1023.7,,1,,1.58,,,,10,1,,72,3673,,,27.3,0,13.6,9.3,6.9,6.3
252,¿µ±¤±º,2021-01-24 15:00,12.1,,.1,,2.5,,360,,57,,8,3.8,1018.3,,1022.8,,1,,1.58,,,,6,0,,,2952,,,19.7,0,13.8,9.8,7.3,6.5
252,¿µ±¤±º,2021-01-24 16:00,12.3,,,9,1.3,,360,,54,,7.7,3.2,1018.8,,1023.3,,1,,1.04,,,,8,0,,,2968,,,18.5,0,12.6,9.9,7.5,6.5
252,¿µ±¤±º,2021-01-24 17:00,11.6,,,9,1.3,,360,,56,,7.6,3.1,1020.4,,1024.9,,1,,.63,,,,0,0,,,3255,,,11.5,0,11.7,9.8,7.8,6.8
252,¿µ±¤±º,2021-01-24 18:00,8.3,,,9,.4,,0,,74,,8.1,3.9,1021.2,,1025.8,,.1,,.07,,,,6,0,,,2113,,,6,0,9.5,9.3,7.9,7
252,¿µ±¤±º,2021-01-24 19:00,6.8,,,9,.1,,0,,81,,8,3.7,1021.3,,1025.9,,,9,,9,,,9,0,,,1491,,,4.1,0,8,8.6,8,7
252,¿µ±¤±º,2021-01-24 20:00,6.2,,,9,.5,,70,,79,,7.5,2.8,1020.5,,1025.1,,,9,,9,,,9,0,,,1870,,,3.9,0,7.3,8.1,8,7.1
252,¿µ±¤±º,2021-01-24 21:00,5.9,,,9,.5,,110,,84,,7.7,3.3,1020.3,,1024.9,,,9,,9,,,10,0,,,544,,,4,0,7,7.8,7.9,7.3
252,¿µ±¤±º,2021-01-24 22:00,5.6,,,9,.5,,250,,84,,7.6,3.1,1022.4,,1027.1,,,9,,9,,,9,0,,,1028,,,3.5,0,6.4,7.4,7.8,7.3
252,¿µ±¤±º,2021-01-24 23:00,5.8,,,9,.2,,0,,84,,7.7,3.2,1023.4,,1028.1,,,9,,9,,,9,0,,,1556,,,3.3,0,6.1,7,7.6,7.3
252,¿µ±¤±º,2021-01-25 00:00,5.6,,,9,.5,,140,,83,,7.5,2.9,1023.3,,1028,,,9,,9,,,8,0,,,2345,,,2.2,,5.6,6.8,7.5,7.1
252,¿µ±¤±º,2021-01-25 01:00,4.9,,,,.1,,0,,87,,7.5,2.9,1023.4,,1028.1,,,9,,9,,,8,0,,,1451,,,2,,5.3,6.5,7.5,7.1
252,¿µ±¤±º,2021-01-25 02:00,4.4,,,,.1,,0,,87,,7.3,2.4,1022.8,,1027.5,,,9,,9,,,6,0,,,1919,,,.7,,4.9,6.1,7.3,7
252,¿µ±¤±º,2021-01-25 03:00,4,,,,.4,,0,,89,,7.2,2.3,1022.9,,1027.6,,,9,,9,,,9,4,,46,2008,,,2.1,,4.5,5.9,7.1,7
252,¿µ±¤±º,2021-01-25 04:00,3.2,,,,.8,,110,,88,,6.7,1.3,1023,,1027.7,,,9,,9,,,10,2,,,1860,,,2.5,,4.9,5.8,7,7
252,¿µ±¤±º,2021-01-25 05:00,4.3,,,,.5,,70,,86,,7.1,2.1,1023.1,,1027.8,,,9,,9,,,10,0,,,2034,,,2.4,,4.8,5.6,7,6.9
252,¿µ±¤±º,2021-01-25 06:00,2.7,,,,.3,,0,,91,,6.7,1.3,1023.1,,1027.8,,,9,,9,,,1,0,,,1197,,,-.1,,4,5.4,6.8,6.8
252,¿µ±¤±º,2021-01-25 07:00,1.8,,,,.2,,0,,92,,6.4,.6,1022.9,,1027.6,,,9,,9,,,4,0,,,1034,,,-.5,,3.4,5,6.6,6.6
252,¿µ±¤±º,2021-01-25 08:00,1.9,,,,0,,0,,93,,6.5,.8,1022.9,,1027.6,,0,,0,,,,1,0,,,906,,,-.5,,3,4.8,6.5,6.6
252,¿µ±¤±º,2021-01-25 09:00,3.5,,,,.4,,0,,92,,7.2,2.3,1023.3,,1028,,.9,,.33,,,,0,0,,,936,,,6.8,0,4,4.8,6.5,6.5
252,¿µ±¤±º,2021-01-25 10:00,7.3,,,,.6,,250,,76,,7.7,3.3,1022.9,,1027.5,,1,,1,,,,1,0,,,1532,,,16,0,6.5,5.3,6.4,6.5
252,¿µ±¤±º,2021-01-25 11:00,10.1,,,,2.1,,140,,56,,6.9,1.7,1022.5,,1027.1,,1,,1.56,,,,3,1,,66,1841,,,21.7,0,9.1,6.3,6.4,6.4
252,¿µ±¤±º,2021-01-25 12:00,10.9,,,,1.9,,160,,50,,6.5,.8,1022.1,,1026.7,,1,,1.91,,,,4,1,,57,1958,,,26.8,0,11.6,7.4,6.4,6.4
252,¿µ±¤±º,2021-01-25 13:00,11.8,,,,1.8,,110,,47,,6.5,.8,1020.7,,1025.2,,1,,2.04,,,,3,3,,52,2002,,,26.7,0,13.5,8.5,6.5,6.4
252,¿µ±¤±º,2021-01-25 14:00,13,,,,1.3,,90,,41,,6.1,0,1019.7,,1024.2,,1,,2.05,,,,5,3,,51,1991,,,26.4,0,14.8,9.3,6.9,6.4
252,¿µ±¤±º,2021-01-25 15:00,12.5,,,,2,,290,,51,,7.4,2.6,1019.4,,1023.9,,1,,1.87,,,,5,1,,,2023,,,23.9,0,15.1,10.1,7.1,6.5
252,¿µ±¤±º,2021-01-25 16:00,11.3,,,,2.1,,20,,52,,6.9,1.7,1019,,1023.5,,1,,1.34,,,,1,0,,,2472,,,16.7,0,13.8,10.1,7.5,6.6
252,¿µ±¤±º,2021-01-25 17:00,9.8,,,,3.7,,20,,53,,6.4,.6,1019.1,,1023.6,,1,,.79,,,,6,6,,49,3154,,,10.1,0,11.6,9.8,7.8,6.9
252,¿µ±¤±º,2021-01-25 18:00,8.1,,,,1.4,,20,,66,,7.1,2.1,1019.8,,1024.4,,.4,,.09,,,,8,4,,48,2863,,,7.1,0,9.3,9.1,8,7
252,¿µ±¤±º,2021-01-25 19:00,7.3,,,,.8,,110,,72,,7.3,2.5,1020,,1024.6,,,9,,9,,,9,5,,47,1914,,,6.3,0,8.3,8.6,8.1,7.3
252,¿µ±¤±º,2021-01-25 20:00,6.5,,,9,1.2,,70,,73,,7.1,2,1019.1,,1023.7,,,9,,9,,,6,6,,46,1555,,,4.4,0,7.5,8.3,8.1,7.4
252,¿µ±¤±º,2021-01-25 21:00,6,,,,.6,,20,,75,,7,1.8,1018.4,,1023,,,9,,9,,,9,4,,46,1469,,,4.3,0,6.9,7.8,8,7.4
252,¿µ±¤±º,2021-01-25 22:00,5.5,,,,.8,,90,,80,,7.2,2.3,1018.2,,1022.8,,,9,,9,,,7,7,,44,1230,,,4,0,6.5,7.5,7.9,7.4
252,¿µ±¤±º,2021-01-25 23:00,5.3,,,,.2,,0,,81,,7.2,2.2,1018.2,,1022.8,,,9,,9,,,10,6,,44,1593,,,4.4,0,6.3,7.1,7.8,7.4
252,¿µ±¤±º,2021-01-26 00:00,5.1,,,,0,,0,,81,,7.1,2.1,1018.3,,1022.9,,,9,,9,,,10,9,,,1664,,,4.3,0,6.1,7,7.6,7.4
252,¿µ±¤±º,2021-01-26 01:00,5.1,,,,1.3,,20,,81,,7.1,2.1,1017.4,,1022,,,9,,9,,,10,8,,45,1434,,,4.4,0,6,6.8,7.5,7.3
252,¿µ±¤±º,2021-01-26 02:00,4.4,,,,1.2,,20,,82,,6.8,1.5,1017,,1021.6,,,9,,9,,,8,7,,42,1292,,,4,0,5.8,6.5,7.5,7.3
252,¿µ±¤±º,2021-01-26 03:00,5,,,,.9,,20,,80,,7,1.8,1016.9,,1021.5,,,9,,9,,,10,1,,20,1302,,,4.8,0,5.8,6.5,7.4,7.1
252,¿µ±¤±º,2021-01-26 04:00,5.6,,,,.6,,50,,77,,7,1.8,1016.4,,1021,,,9,,9,,,10,7,,19,1785,,,5,0,6,6.4,7.3,7.1
252,¿µ±¤±º,2021-01-26 05:00,5.6,,,9,.5,,50,,75,,6.8,1.5,1015.6,,1020.2,,,9,,9,,,10,3,,10,1527,,,5.1,0,6,6.4,7.2,7
252,¿µ±¤±º,2021-01-26 06:00,4.9,,.2,,1.3,,20,,84,,7.3,2.4,1015.5,,1020.1,,,9,,9,,,10,2,,10,926,,,5,0,5.9,6.3,7.1,7
252,¿µ±¤±º,2021-01-26 07:00,4.7,,,9,1,,110,,87,,7.4,2.7,1015.8,,1020.4,,,9,,9,,,10,5,,10,733,,,5,0,5.9,6.3,7,7
252,¿µ±¤±º,2021-01-26 08:00,4.9,,,9,0,,0,,88,,7.6,3,1016.5,,1021.1,,0,,0,,,,10,0,,,504,,,5.1,0,5.9,6.1,7,7
252,¿µ±¤±º,2021-01-26 09:00,5,,1.5,,.4,,0,,89,,7.7,3.3,1016.5,,1021.1,,0,,0,,,,10,0,,,378,,,6,0,6,6.1,7,7
252,¿µ±¤±º,2021-01-26 10:00,5.3,,,9,.3,,0,,91,,8.1,3.9,1016.8,,1021.4,,0,,.05,,,,10,0,,,271,,,6.5,0,6.1,6.3,7,6.9
252,¿µ±¤±º,2021-01-26 11:00,5.5,,,9,.7,,360,,91,,8.2,4.1,1016.3,,1020.9,,0,,.13,,,,10,0,,,267,,,7.1,0,6.5,6.3,7,6.9
252,¿µ±¤±º,2021-01-26 12:00,6,,3.2,,1.2,,20,,94,,8.8,5.1,1015.4,,1020,,0,,.34,,,,10,2,,,349,,,8.8,0,7,6.5,6.9,6.9
252,¿µ±¤±º,2021-01-26 13:00,7,,,9,2,,20,,90,,9,5.4,1014.5,,1019.1,,0,,.51,,,,10,0,,,581,,,11.3,0,7.5,6.6,7,6.9
252,¿µ±¤±º,2021-01-26 14:00,8.5,,,9,3,,20,,81,,9,5.4,1014,,1018.6,,.6,,1.53,,,,9,1,,6,1929,,,14.3,0,9.3,7.3,7,6.9
252,¿µ±¤±º,2021-01-26 15:00,8.3,,.3,,2.3,,340,,76,,8.3,4.3,1013.9,,1018.5,,0,,.74,,,,10,9,,7,3080,,,13.1,0,9,7.5,7,6.9
252,¿µ±¤±º,2021-01-26 16:00,7.4,,,9,1.7,,360,,82,,8.4,4.5,1014.3,,1018.9,,.3,,.64,,,,9,8,,6,1187,,,11.2,0,9.1,7.8,7.3,6.9
252,¿µ±¤±º,2021-01-26 17:00,6.6,,,9,2.2,,360,,86,,8.4,4.4,1014.7,,1019.3,,0,,.07,,,,9,9,,3,1157,,,7.6,0,8.3,7.8,7.4,7
