ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
252,¿µ±¤±º,2022-04-16 23:00,6.1,,,,.5,,250,,76,,7.1,2.1,1015.1,,1019.7,,,9,,9,,,4,0,,,1339,,,4.8,,12.3,13.8,15.8,15.5
252,¿µ±¤±º,2022-04-17 00:00,6.1,,,,.6,,140,,80,,7.5,2.9,1015.2,,1019.8,,,9,,9,,,6,0,,,1233,,,4,,11.6,13.2,15.6,15.4
252,¿µ±¤±º,2022-04-17 01:00,5.1,,,,.1,,0,,83,,7.3,2.4,1015.4,,1020,,,9,,9,,,10,0,,,1488,,,4,,11.1,12.8,15.3,15.3
252,¿µ±¤±º,2022-04-17 02:00,4.4,,,,.6,,140,,86,,7.2,2.2,1015.6,,1020.2,,,9,,9,,,6,0,,,837,,,3.7,,10.6,12.3,15.1,15.1
252,¿µ±¤±º,2022-04-17 03:00,4.4,,,,1.1,,360,,88,,7.3,2.5,1015.4,,1020,,,9,,9,,,10,0,,,937,,,4.5,,10.3,11.8,14.8,15
252,¿µ±¤±º,2022-04-17 04:00,3.7,,,,.3,,0,,90,,7.2,2.2,1015.1,,1019.7,,,9,,9,,,0,0,,,761,,,2.7,,9.8,11.6,14.6,14.8
252,¿µ±¤±º,2022-04-17 05:00,3.3,,,,.2,,0,,90,,7,1.8,1015.1,,1019.8,,,9,,9,,,0,0,,,632,,,1.7,,9.3,11.1,14.4,14.6
252,¿µ±¤±º,2022-04-17 06:00,2.8,,,,.9,,360,,93,,6.9,1.7,1015.5,,1020.2,,,9,,9,,,7,0,,,598,,,2.4,,9,10.8,14.1,14.6
252,¿µ±¤±º,2022-04-17 07:00,4.1,,,,.1,,0,,91,,7.4,2.7,1015.6,,1020.2,,.5,,.17,,,,9,0,,,498,,,5.9,,9.1,10.6,14,14.3
252,¿µ±¤±º,2022-04-17 08:00,8.3,,,9,.5,,110,,77,,8.4,4.4,1015.8,,1020.4,,1,,.88,,,,7,0,,,1223,,,13.3,,10.6,10.9,13.8,14.2
252,¿µ±¤±º,2022-04-17 09:00,12.1,,,,1.1,,250,,62,,8.7,5,1016.1,,1020.6,,1,,1.7,,,,0,0,,,1644,,,25.2,,13,11.8,13.7,14.1
252,¿µ±¤±º,2022-04-17 10:00,14.2,,,,1.6,,270,,52,,8.4,4.4,1016.5,,1021,,1,,2.48,,,,0,0,,,1695,,,40.4,,15.5,13.3,13.6,14
252,¿µ±¤±º,2022-04-17 11:00,17.2,,,,1.9,,250,,46,,9,5.4,1016.6,,1021,,1,,3.05,,,,0,0,,,1832,,,47.4,,18.2,15.2,13.8,13.8
252,¿µ±¤±º,2022-04-17 12:00,18.5,,,,2.6,,360,,18,,3.8,-6.3,1016.1,,1020.5,,1,,3.44,,,,0,0,,,2205,,,52,,20.8,17.1,14.1,13.9
252,¿µ±¤±º,2022-04-17 13:00,18.4,,,,3.7,,360,,17,,3.6,-7.1,1015.6,,1020,,1,,3.62,,,,0,0,,,2367,,,52.5,,22.2,18.3,14.3,14
252,¿µ±¤±º,2022-04-17 14:00,18.6,,,,4.1,,360,,16,,3.4,-7.7,1014.9,,1019.3,,1,,3.5,,,,0,0,,,2457,,,50,,23,19.2,14.8,14.1
252,¿µ±¤±º,2022-04-17 15:00,18.6,,,,3.4,,360,,17,,3.6,-6.9,1014.5,,1018.9,,1,,3.17,,,,0,0,,,2737,,,45.4,,23.1,19.7,15.3,14.4
252,¿µ±¤±º,2022-04-17 16:00,18.4,,,,2.3,,340,,22,,4.6,-3.7,1014.2,,1018.6,,1,,2.55,,,,0,0,,,3218,,,38.4,,22.3,19.6,15.6,14.6
252,¿µ±¤±º,2022-04-17 17:00,15.5,,,,1.3,,340,,48,,8.4,4.5,1014,,1018.4,,1,,1.56,,,,7,0,,,2885,,,27.5,,20.7,19.1,16.1,15
252,¿µ±¤±º,2022-04-17 18:00,14.2,,,,1.5,,270,,57,,9.2,5.7,1013.9,,1018.3,,1,,1.02,,,,5,0,,,2723,,,16.2,,19.2,18.5,16.2,15.1
252,¿µ±¤±º,2022-04-17 19:00,12,,,,.6,,250,,72,,10,7,1014.3,,1018.8,,.4,,.2,,,,0,0,,,2061,,,10.2,,17.2,17.5,16.3,15.3
252,¿µ±¤±º,2022-04-17 20:00,10.8,,,,.9,,200,,77,,9.9,6.9,1014.8,,1019.3,,0,,0,,,,7,0,,,1634,,,9.2,,15.8,16.7,16.3,15.5
252,¿µ±¤±º,2022-04-17 21:00,10,,,,.4,,0,,78,,9.5,6.3,1015.3,,1019.8,,,9,,9,,,9,0,,,1476,,,8.5,,15,15.8,16.3,15.6
252,¿µ±¤±º,2022-04-17 22:00,8.6,,,,.4,,0,,84,,9.3,6,1015.7,,1020.3,,,9,,9,,,7,0,,,1520,,,7.3,,14.1,15.3,16.2,15.6
252,¿µ±¤±º,2022-04-17 23:00,8.3,,,,.6,,50,,85,,9.3,5.9,1015.3,,1019.9,,,9,,9,,,6,0,,,1512,,,7,,13.5,14.6,16.1,15.6
252,¿µ±¤±º,2022-04-18 00:00,7.5,,,,.3,,0,,87,,9,5.4,1015.8,,1020.4,,,9,,9,,,9,0,,,1722,,,8.3,,13,14.1,15.8,15.5
252,¿µ±¤±º,2022-04-18 01:00,8.5,,,,.6,,90,,82,,9,5.5,1015.8,,1020.4,,,9,,9,,,10,0,,,1843,,,9,,12.8,13.8,15.6,15.3
252,¿µ±¤±º,2022-04-18 02:00,8.8,,,,1,,50,,83,,9.3,6,1015.6,,1020.2,,,9,,9,,,10,1,,48,1633,,,9,,12.6,13.6,15.5,15.3
252,¿µ±¤±º,2022-04-18 03:00,8.1,,,,.3,,0,,84,,9,5.5,1015.2,,1019.8,,,9,,9,,,10,0,,,1578,,,8.2,,12.5,13.3,15.3,15.1
252,¿µ±¤±º,2022-04-18 04:00,7.8,,,,0,,0,,87,,9.2,5.7,1014.7,,1019.3,,,9,,9,,,10,1,,75,1246,,,7.5,,12.1,13.1,15.1,15.1
252,¿µ±¤±º,2022-04-18 05:00,7.4,,,,.8,,90,,83,,8.5,4.6,1014.3,,1018.9,,,9,,9,,,8,2,,53,1355,,,6.9,,11.8,12.8,15,15
252,¿µ±¤±º,2022-04-18 06:00,8.3,,,,.7,,50,,76,,8.3,4.3,1014.3,,1018.9,,0,,0,,,,10,7,,49,1800,,,8,,11.6,12.6,14.8,14.8
252,¿µ±¤±º,2022-04-18 07:00,8.5,,,,.5,,140,,77,,8.5,4.6,1014.8,,1019.4,,0,,.07,,,,9,2,,51,1428,,,9.8,,11.6,12.6,14.6,14.8
252,¿µ±¤±º,2022-04-18 08:00,11.5,,,,.7,,360,,64,,8.7,4.9,1014.7,,1019.2,,.9,,.74,,,,7,6,,48,1310,,,15.8,,12.8,12.8,14.6,14.6
252,¿µ±¤±º,2022-04-18 09:00,15.2,,,,1.4,,90,,43,,7.4,2.6,1015.1,,1019.6,,1,,1.54,,,,5,3,,50,1832,,,29.7,,14.6,13.5,14.5,14.6
252,¿µ±¤±º,2022-04-18 10:00,18,,,,1.6,,20,,31,,6.3,.5,1015.1,,1019.5,,1,,1.88,,,,9,9,,47,2473,,,34,,16.6,14.6,14.5,14.5
252,¿µ±¤±º,2022-04-18 11:00,20.3,,,,1.7,,360,,22,,5.2,-2.1,1015,,1019.4,,1,,2.59,,,,8,1,,49,4673,,,44.3,,18.7,16,14.6,14.5
252,¿µ±¤±º,2022-04-18 12:00,20.7,,,,2,,340,,22,,5.4,-1.8,1014.2,,1018.6,,.9,,3.04,,,,8,6,,53,3718,,,43.3,,21.1,17.6,14.8,14.5
252,¿µ±¤±º,2022-04-18 13:00,19.2,,,,4.2,,360,,29,,6.4,.7,1013.7,,1018,,0,,2.1,,,,10,9,,40,3796,,,35.6,,20.8,18.1,15.1,14.6
252,¿µ±¤±º,2022-04-18 14:00,19.3,,,,2.4,,340,,31,,6.9,1.7,1013.3,,1017.6,,0,,1.79,,,,10,4,,43,5009,,,32.9,,20.6,18.2,15.3,14.6
252,¿µ±¤±º,2022-04-18 15:00,21.4,,,,2.1,,340,,20,,5.1,-2.5,1012.8,,1017.1,,.7,,1.96,,,,8,4,,39,4945,,,42,,21.3,18.7,15.6,14.8
252,¿µ±¤±º,2022-04-18 16:00,18.2,,,,4,,340,,27,,5.6,-1.1,1013,,1017.4,,1,,2.14,,,,6,4,,46,2842,,,33.8,,21.1,18.8,15.8,15
252,¿µ±¤±º,2022-04-18 17:00,17,,,,3.3,,340,,26,,5,-2.6,1013,,1017.4,,1,,1.55,,,,4,0,,,3557,,,25.5,,19.8,18.4,16.1,15.1
252,¿µ±¤±º,2022-04-18 18:00,15.6,,,,2.1,,340,,25,,4.4,-4.3,1013.4,,1017.8,,1,,.88,,,,3,0,,,4251,,,16,,18.3,17.8,16.2,15.3
252,¿µ±¤±º,2022-04-18 19:00,13.5,,,,2.2,,20,,30,,4.6,-3.7,1013.5,,1018,,.1,,.16,,,,5,1,,71,4956,,,11.6,,16.7,17.1,16.3,15.5
252,¿µ±¤±º,2022-04-18 20:00,11.6,,,,.4,,0,,49,,6.7,1.2,1014.1,,1018.6,,0,,0,,,,5,0,,,3272,,,8.1,,15.5,16.2,16.2,15.6
252,¿µ±¤±º,2022-04-18 21:00,11.4,,,,2.3,,360,,48,,6.4,.7,1014.8,,1019.3,,,9,,9,,,6,0,,,3048,,,8.8,,14.6,15.5,16.2,15.6
252,¿µ±¤±º,2022-04-18 22:00,10.7,,,,1.2,,20,,48,,6.2,.1,1015.2,,1019.7,,,9,,9,,,7,0,,,2489,,,7,,13.8,14.8,16.1,15.6
252,¿µ±¤±º,2022-04-18 23:00,9.8,,,,.1,,0,,49,,5.9,-.4,1015.3,,1019.8,,,9,,9,,,7,5,,46,3194,,,7.2,,13.3,14.3,15.8,15.5
252,¿µ±¤±º,2022-04-19 00:00,10.9,,,,.5,,50,,42,,5.5,-1.5,1015.2,,1019.7,,,9,,9,,,8,8,,39,3307,,,8.1,,13,14,15.6,15.5
252,¿µ±¤±º,2022-04-19 01:00,9.1,,,,.7,,70,,43,,5,-2.8,1015.1,,1019.6,,,9,,9,,,8,8,,38,3037,,,6.3,,12.6,13.6,15.5,15.3
252,¿µ±¤±º,2022-04-19 02:00,7.6,,,,.6,,140,,54,,5.6,-1.1,1014.6,,1019.2,,,9,,9,,,8,4,,40,2020,,,5.4,,11.8,13.1,15.3,15.1
252,¿µ±¤±º,2022-04-19 03:00,7.1,,,,.3,,0,,62,,6.2,.2,1014.2,,1018.8,,,9,,9,,,7,7,,40,1618,,,4.9,,11.5,12.8,15.1,15.1
252,¿µ±¤±º,2022-04-19 04:00,6.6,,,,0,,0,,61,,6,-.3,1014,,1018.6,,,9,,9,,,8,2,,42,2042,,,4.3,,10.8,12.3,15,15
252,¿µ±¤±º,2022-04-19 05:00,6.3,,,,0,,0,,67,,6.4,.6,1014,,1018.6,,,9,,9,,,8,8,,39,2088,,,5.1,,10.7,12.1,14.8,14.8
252,¿µ±¤±º,2022-04-19 06:00,6.3,,,,.1,,0,,69,,6.6,1,1014,,1018.6,,0,,0,,,,8,8,,41,1501,,,6.6,,10.6,11.8,14.6,14.7
252,¿µ±¤±º,2022-04-19 07:00,7.1,,,,.1,,0,,71,,7.1,2.1,1014.4,,1019,,.5,,.17,,,,5,0,,,968,,,8.6,,10.8,11.8,14.3,14.6
252,¿µ±¤±º,2022-04-19 08:00,11.5,,,,.3,,0,,55,,7.4,2.7,1014.7,,1019.2,,1,,.86,,,,3,0,,,1115,,,15.4,,12.2,12.1,14.3,14.5
252,¿µ±¤±º,2022-04-19 09:00,14.9,,,,.8,,20,,38,,6.4,.6,1014.9,,1019.3,,1,,1.7,,,,0,0,,,1527,,,31.1,,14.3,13,14.1,14.3
252,¿µ±¤±º,2022-04-19 10:00,17.9,,,,1.3,,360,,24,,4.9,-2.9,1015,,1019.4,,1,,2.46,,,,0,0,,,1572,,,43.3,,16.9,14.6,14.1,14.3
252,¿µ±¤±º,2022-04-19 11:00,18.8,,,,1.7,,320,,30,,6.5,.8,1015,,1019.4,,1,,2.73,,,,4,0,,,1759,,,47.3,,19.1,16.2,14.3,14.2
252,¿µ±¤±º,2022-04-19 12:00,19.2,,,,3.3,,250,,39,,8.6,4.8,1014.7,,1019,,1,,3.34,,,,1,0,,,1682,,,47.1,,21.2,17.7,14.6,14.3
252,¿µ±¤±º,2022-04-19 13:00,20.7,,,,1.4,,360,,17,,4.2,-5.2,1014.1,,1018.5,,1,,3.54,,,,0,0,,,1825,,,56.5,,23.3,19.4,14.8,14.3
252,¿µ±¤±º,2022-04-19 14:00,21.5,,,,1.9,,360,,18,,4.6,-3.8,1013.7,,1018,,1,,3.45,,,,1,0,,,1722,,,52.2,,24.6,20.6,15.3,14.6
252,¿µ±¤±º,2022-04-19 15:00,21.1,,,,2.7,,320,,15,,3.8,-6.5,1013.3,,1017.6,,1,,3.1,,,,1,0,,,1891,,,48.2,,24.7,21.1,15.8,14.8
252,¿µ±¤±º,2022-04-19 16:00,18.3,,,,4.4,,20,,30,,6.3,.4,1013.2,,1017.6,,1,,2.54,,,,0,0,,,1950,,,38.9,,23.7,20.7,16.2,15.1
252,¿µ±¤±º,2022-04-19 17:00,17.3,,,,2.7,,360,,34,,6.7,1.2,1013.1,,1017.5,,1,,1.81,,,,0,0,,,1753,,,29.6,,21.9,20.1,16.6,15.3
252,¿µ±¤±º,2022-04-19 18:00,16.4,,,,2,,360,,35,,6.5,.8,1012.9,,1017.3,,1,,1.05,,,,0,0,,,1875,,,17.6,,20.2,19.3,16.8,15.6
252,¿µ±¤±º,2022-04-19 19:00,14.1,,,,.7,,360,,41,,6.6,1,1013,,1017.4,,.5,,.25,,,,1,0,,,1846,,,11.6,,18.1,18.3,17,15.8
252,¿µ±¤±º,2022-04-19 20:00,12.2,,,,1.1,,50,,62,,8.8,5.1,1013.7,,1018.2,,0,,0,,,,0,0,,,1555,,,9.1,,16.6,17.3,17,15.8
252,¿µ±¤±º,2022-04-19 21:00,10.7,,,,.4,,0,,73,,9.3,6,1014.3,,1018.8,,,9,,9,,,0,0,,,666,,,7.6,,15.5,16.5,16.8,16
252,¿µ±¤±º,2022-04-19 22:00,9.3,,,,.4,,0,,74,,8.6,4.8,1014.8,,1019.3,,,9,,9,,,1,0,,,1081,,,6.4,,14.4,15.6,16.7,16
252,¿µ±¤±º,2022-04-19 23:00,8.8,,,,.5,,110,,80,,9,5.5,1014.8,,1019.3,,,9,,9,,,0,0,,,1187,,,5.6,,13.6,15,16.5,16
252,¿µ±¤±º,2022-04-20 00:00,7.5,,,,.3,,0,,84,,8.7,4.9,1014.8,,1019.4,,,9,,9,,,6,0,,,579,,,5.1,,12.8,14.3,16.2,15.8
252,¿µ±¤±º,2022-04-20 01:00,6.7,,,,.7,,360,,83,,8.1,4,1014.6,,1019.2,,,9,,9,,,0,0,,,1144,,,5,,12.3,13.8,16.1,15.8
252,¿µ±¤±º,2022-04-20 02:00,6,,,,0,,0,,84,,7.8,3.4,1014.1,,1018.7,,,9,,9,,,7,0,,,1722,,,4,,11.8,13.3,15.8,15.6
252,¿µ±¤±º,2022-04-20 03:00,5.6,,,,0,,0,,82,,7.4,2.7,1013.8,,1018.4,,,9,,9,,,0,0,,,1617,,,3.7,,11.3,12.8,15.6,15.5
252,¿µ±¤±º,2022-04-20 04:00,5,,,,0,,0,,85,,7.4,2.6,1013.4,,1018,,,9,,9,,,0,0,,,1731,,,3,,10.8,12.3,15.3,15.3
252,¿µ±¤±º,2022-04-20 05:00,4.5,,,,0,,0,,90,,7.5,2.9,1013.3,,1017.9,,,9,,9,,,0,0,,,503,,,2.7,,10.3,12,15.1,15.1
252,¿µ±¤±º,2022-04-20 06:00,4.2,,,,0,,0,,90,,7.4,2.7,1013.6,,1018.2,,0,,0,,,,7,0,,,514,,,2.5,,9.9,11.6,14.8,15.1
252,¿µ±¤±º,2022-04-20 07:00,5.4,,,,0,,0,,89,,8,3.7,1014.3,,1018.9,,.5,,.15,,,,7,0,,,921,,,6.5,,10,11.5,14.6,14.8
252,¿µ±¤±º,2022-04-20 08:00,9.7,,,,0,,0,,73,,8.7,5,1014.4,,1018.9,,1,,.92,,,,2,0,,,985,,,14.3,,11.6,11.8,14.5,14.8
252,¿µ±¤±º,2022-04-20 09:00,14.3,,,,.4,,0,,52,,8.4,4.5,1014.7,,1019.1,,1,,1.71,,,,0,0,,,1821,,,29.4,,14.1,12.8,14.3,14.6
252,¿µ±¤±º,2022-04-20 10:00,17.4,,,,.6,,290,,26,,5.2,-2.3,1014.5,,1018.9,,1,,2.45,,,,1,0,,,4945,,,44.2,,16.8,14.6,14.3,14.5
252,¿µ±¤±º,2022-04-20 11:00,19.7,,,,2.3,,250,,27,,6.2,.1,1014.4,,1018.7,,1,,3.04,,,,0,0,,,3823,,,48.1,,19.2,16.3,14.5,14.3
252,¿µ±¤±º,2022-04-20 12:00,19.4,,,,2.6,,290,,24,,5.4,-1.7,1013.9,,1018.2,,1,,3.45,,,,0,0,,,2744,,,51.9,,21.4,18,14.6,14.5
252,¿µ±¤±º,2022-04-20 13:00,20.2,,,,2.1,,290,,23,,5.4,-1.6,1013.2,,1017.6,,1,,3.59,,,,0,0,,,2663,,,53.9,,23.4,19.6,15.1,14.6
252,¿µ±¤±º,2022-04-20 14:00,20.4,,,,2.1,,290,,26,,6.2,.2,1012.4,,1016.8,,1,,3.45,,,,1,0,,,3628,,,52.3,,24.6,20.7,15.5,14.6
252,¿µ±¤±º,2022-04-20 15:00,21.1,,,,2.1,,270,,26,,6.5,.8,1011.5,,1015.8,,1,,3.09,,,,0,0,,,3455,,,46.6,,25,21.2,16,15
252,¿µ±¤±º,2022-04-20 16:00,18.7,,,,3.2,,270,,25,,5.4,-1.7,1011.3,,1015.6,,1,,2.53,,,,5,0,,,2937,,,37.3,,23.8,21,16.3,15.2
252,¿µ±¤±º,2022-04-20 17:00,18.7,,,,2.4,,270,,27,,5.8,-.7,1011,,1015.3,,1,,1.88,,,,0,0,,,2947,,,28.9,,22.3,20.4,16.7,15.5
252,¿µ±¤±º,2022-04-20 18:00,17.3,,,,1.4,,270,,31,,6.1,0,1010.7,,1015.1,,1,,1.03,,,,0,0,,,4383,,,18.2,,20.5,19.7,17.1,15.8
252,¿µ±¤±º,2022-04-20 19:00,15.1,,,,1.2,,250,,38,,6.5,.8,1010.6,,1015,,.4,,.26,,,,4,0,,,4080,,,12.1,,18.6,18.7,17.2,16
252,¿µ±¤±º,2022-04-20 20:00,13.7,,,,.6,,250,,37,,5.8,-.7,1011,,1015.4,,0,,0,,,,0,0,,,2647,,,8.1,,16.8,17.6,17.2,16.2
252,¿µ±¤±º,2022-04-20 21:00,11.8,,,,.6,,140,,45,,6.2,.2,1011.6,,1016.1,,,9,,9,,,1,0,,,2119,,,7,,15.6,16.7,17.1,16.2
252,¿µ±¤±º,2022-04-20 22:00,10.1,,,,0,,0,,54,,6.6,1.1,1011.8,,1016.3,,,9,,9,,,5,0,,,1534,,,6.8,,14.6,15.8,17,16.2
252,¿µ±¤±º,2022-04-20 23:00,9.8,,,,.8,,110,,59,,7.1,2.1,1011.7,,1016.2,,,9,,9,,,5,0,,,1739,,,6.5,,13.8,15.3,16.7,16.2
252,¿µ±¤±º,2022-04-21 00:00,8.8,,,,.2,,0,,61,,6.9,1.6,1011.5,,1016,,,9,,9,,,6,1,,51,1649,,,6.6,,13.3,14.6,16.5,16.1
252,¿µ±¤±º,2022-04-21 01:00,8.3,,,,0,,0,,64,,7,1.8,1011.1,,1015.6,,,9,,9,,,6,0,,,1550,,,6.5,,13,14.3,16.2,16
252,¿µ±¤±º,2022-04-21 02:00,8.3,,,,.1,,0,,64,,7,1.8,1010.5,,1015,,,9,,9,,,8,0,,,1788,,,7,,12.6,13.8,16.1,15.8
252,¿µ±¤±º,2022-04-21 03:00,8.5,,,,0,,0,,66,,7.3,2.5,1010,,1014.5,,,9,,9,,,10,0,,,2035,,,7.5,,12.5,13.6,15.8,15.8
252,¿µ±¤±º,2022-04-21 04:00,7.8,,,,.4,,0,,67,,7.1,2,1009.7,,1014.2,,,9,,9,,,5,2,,69,1546,,,5,,12,13.3,15.6,15.6
252,¿µ±¤±º,2022-04-21 05:00,6.8,,,,0,,0,,71,,7,1.8,1009.3,,1013.9,,,9,,9,,,6,3,,75,1502,,,5.9,,11.6,12.8,15.5,15.5
252,¿µ±¤±º,2022-04-21 06:00,8.6,,,,.1,,0,,68,,7.6,3,1009.4,,1013.9,,0,,0,,,,10,0,,,1137,,,8.1,,11.6,12.8,15.3,15.3
252,¿µ±¤±º,2022-04-21 07:00,10.1,,,,0,,0,,62,,7.6,3.1,1009.3,,1013.8,,0,,.01,,,,10,0,,,1203,,,10.7,,12,12.8,15.1,15.1
252,¿µ±¤±º,2022-04-21 08:00,10.8,,,,.7,,20,,63,,8.1,4,1009.7,,1014.2,,0,,.19,,,,10,0,,,711,,,13.2,,12.6,13,15,15.1
252,¿µ±¤±º,2022-04-21 09:00,14.5,,,,1,,180,,50,,8.2,4.1,1009.9,,1014.3,,0,,.53,,,,9,0,,,666,,,20.2,,13.5,13.3,14.8,15
252,¿µ±¤±º,2022-04-21 10:00,16.3,,,,2.6,,180,,43,,7.9,3.6,1010,,1014.4,,0,,.97,,,,9,2,,56,1717,,,23.3,,14.8,14.1,14.8,14.8
252,¿µ±¤±º,2022-04-21 11:00,16.8,,,,3.4,,180,,42,,8,3.7,1010.4,,1014.8,,0,,1.15,,,,9,0,,,1332,,,25.3,,15.8,14.8,14.8,14.8
252,¿µ±¤±º,2022-04-21 12:00,17.1,,,,2.9,,200,,43,,8.4,4.4,1009.8,,1014.2,,0,,1.3,,,,10,2,,62,1722,,,26.8,,16.5,15.1,14.8,14.8
252,¿µ±¤±º,2022-04-21 13:00,18.2,,,,3.6,,180,,42,,8.7,5,1009.4,,1013.8,,.1,,1.75,,,,9,1,,62,1738,,,34.7,,17.6,16,15,14.8
252,¿µ±¤±º,2022-04-21 14:00,18.8,,,,2.4,,200,,39,,8.4,4.5,1008.9,,1013.2,,.6,,2.31,,,,7,1,,71,2310,,,37.2,,19.2,17,15.1,14.8
252,¿µ±¤±º,2022-04-21 15:00,19.7,,,,2.6,,180,,38,,8.7,4.9,1008.1,,1012.4,,1,,2.68,,,,2,1,,70,2049,,,42.9,,21,18.1,15.3,14.8
252,¿µ±¤±º,2022-04-21 16:00,18.9,,,,2.7,,160,,41,,8.9,5.3,1007.4,,1011.7,,.9,,1.51,,,,6,2,,69,2175,,,30.7,,20.5,18.2,15.6,15.1
252,¿µ±¤±º,2022-04-21 17:00,19.1,,,,2.2,,180,,43,,9.5,6.2,1007.3,,1011.6,,1,,1.08,,,,5,0,,,2207,,,24.7,,19.6,18.1,15.8,15.1
252,¿µ±¤±º,2022-04-21 18:00,18,,,,3.1,,230,,53,,10.9,8.2,1007.6,,1011.9,,.7,,.69,,,,2,0,,,2761,,,19.6,,18.7,17.7,16.1,15.3
252,¿µ±¤±º,2022-04-21 19:00,16.2,,,,2.2,,230,,54,,9.9,6.8,1007.8,,1012.2,,.1,,.21,,,,0,0,,,3605,,,14,,17.4,17.2,16.2,15.5
252,¿µ±¤±º,2022-04-21 20:00,14.6,,,,1.6,,180,,60,,9.9,6.9,1007.5,,1011.9,,0,,0,,,,0,0,,,3029,,,11.1,,16.2,16.6,16.2,15.6
252,¿µ±¤±º,2022-04-21 21:00,13.8,,,,2.5,,200,,65,,10.2,7.3,1007.7,,1012.1,,,9,,9,,,0,0,,,2230,,,10.6,,15.3,16,16.2,15.6
252,¿µ±¤±º,2022-04-21 22:00,13.5,,,,2.7,,200,,66,,10.2,7.2,1007.8,,1012.2,,,9,,9,,,7,0,,,2499,,,10.6,,14.8,15.5,16.2,15.6
252,¿µ±¤±º,2022-04-21 23:00,13.1,,,,2.7,,180,,71,,10.6,7.9,1008.3,,1012.7,,,9,,9,,,5,0,,,2066,,,10.3,,14.5,15.1,16.1,15.6
252,¿µ±¤±º,2022-04-22 00:00,12.8,,,,3.2,,200,,73,,10.7,8,1009.1,,1013.6,,,9,,9,,,7,0,,,1842,,,10.3,,14.1,14.8,16,15.6
252,¿µ±¤±º,2022-04-22 01:00,12.2,,,,2.9,,180,,75,,10.6,7.8,1009.2,,1013.7,,,9,,9,,,0,0,,,1907,,,9.8,,13.8,14.5,15.8,15.5
252,¿µ±¤±º,2022-04-22 02:00,12.1,,,,3.5,,180,,74,,10.4,7.5,1009.3,,1013.8,,,9,,9,,,7,0,,,2126,,,9.6,,13.6,14.3,15.6,15.5
252,¿µ±¤±º,2022-04-22 03:00,11.8,,,,3.1,,180,,76,,10.4,7.6,1008.9,,1013.4,,,9,,9,,,0,0,,,2095,,,10,,13.3,14,15.6,15.3
252,¿µ±¤±º,2022-04-22 04:00,11.6,,,,2.4,,200,,81,,11,8.4,1008.4,,1012.9,,,9,,9,,,7,0,,,1753,,,9,,13.1,13.8,15.3,15.3
252,¿µ±¤±º,2022-04-22 05:00,11.6,,,,1.9,,200,,83,,11.3,8.8,1008.6,,1013.1,,,9,,9,,,7,0,,,1748,,,9,,12.8,13.6,15.3,15.1
252,¿µ±¤±º,2022-04-22 06:00,12,,,,2.6,,200,,82,,11.5,9,1008.6,,1013.1,,0,,0,,,,9,0,,,1720,,,9.5,,12.8,13.3,15.1,15.1
252,¿µ±¤±º,2022-04-22 07:00,13,,,,3.2,,200,,77,,11.5,9,1009,,1013.5,,.5,,.15,,,,2,0,,,1549,,,12.2,,13,13.3,15,15
252,¿µ±¤±º,2022-04-22 08:00,15.3,,,,4.6,,180,,65,,11.2,8.7,1008.9,,1013.3,,1,,.84,,,,1,0,,,1358,,,18.9,,14.1,13.6,15,14.8
252,¿µ±¤±º,2022-04-22 09:00,17.4,,,,4.6,,180,,59,,11.6,9.2,1008.9,,1013.3,,1,,1.46,,,,1,0,,,1219,,,29.5,,15.6,14.5,14.8,14.8
252,¿µ±¤±º,2022-04-22 10:00,20.2,,,,3.7,,200,,55,,12.9,10.8,1008.6,,1012.9,,1,,2.33,,,,5,0,,,1376,,,40.3,,17.8,15.8,15,14.8
252,¿µ±¤±º,2022-04-22 11:00,21.8,,,,3.2,,230,,51,,13.3,11.2,1008.3,,1012.6,,1,,2.85,,,,2,0,,,1400,,,46.4,,19.8,17.2,15.1,14.8
